"2cdd73f8-819c-4d4a-b9cc-4004d8847253",Alabama,
"64b131d6-1f43-4f36-99c6-4ee59c4bfb48",Alaska,
"b40da80a-7a2e-4a62-9864-25b7c0cf1a45",Arizona,
"f0c7567d-6890-4b9d-9240-cf6d5e5d8b06",Arkansas,
"7d40160b-734d-4d64-8ac4-056e69b2f69c",California,
"331d1b69-2b0f-4e0c-8c66-7b1d15e37670",Colorado,
"31d05e10-2902-4685-9f07-1b378422d9a8",Connecticut,
"1cb8b049-d4d5-4f59-aa02-9069a418fd99",Delaware,
"12e3e6f3-42f0-4d02-81c4-504ba359b635",Florida,
"7b53e533-34c8-45ab-84ae-eb4952c39fd5",Georgia,
"5ff566c2-c4c1-4845-a6e7-09c2754d929b",Hawaii,
"b9616e1b-7db0-4a45-9068-63b27f19ce80",Idaho,
"7d07761a-2b26-4b0f-89e3-3aa442cccf01",Illinois,
"83478662-78a7-4e6d-82a0-74d56c2b1b71",Indiana,
"f1c5a184-13b6-4867-8f4f-2cb4d02e0d12",Iowa,
"b34b2258-8459-45e2-b96e-2a2f3f24b145",Kansas,
"1a7d3c88-39a8-4522-8ae5-f6eb228f80a2",Kentucky,
"11d2dbf1-320b-496d-a6d4-9d8ee3483182",Louisiana,
"929c4480-8f82-4e6b-a82c-78f5031b1c21",Maine,
"4b2b8e7e-f713-402c-94fc-2e39fe09a7cc",Maryland,
"8e21f74e-4083-4b42-ba3f-1e0a7ba98ec7",Massachusetts,
"0a2cf868-4e39-409e-b8e2-f24d199f34d0",Michigan,
"3f68a5fd-9b8c-4533-a097-3c69b5c91a9b",Minnesota,
"e34e2d4d-5d86-41b1-9623-3f80ff16dc10",Mississippi,
"64fa3ef3-9933-4a69-991e-996261fe48a2",Missouri,
"de49313e-9e7d-4e92-a6a2-9eaf8d6b9df1",Montana,
"4ab6b058-ec3e-41d2-bd19-df5fd1a84b07",Nebraska,
"40f12e47-0137-4d89-8516-8f3e3626222b",Nevada,
"d5b94d2e-8f82-4aeb-804d-c8d2ab9ce802",New Hampshire,
"ed62aa35-3b24-48c8-a1d6-491f305c0a5f",New Jersey,
"26fd44f1-c9bc-4529-95c6-739cf1359e4c",New Mexico,
"3d35f3bb-88a7-46fc-b646-04a0fa68610a",New York,
"e9204c3c-8027-4673-b41f-d61c5f64c566",North Carolina,
"b2e97f6a-c9d4-4655-85b0-358bfa2e3f79",North Dakota,
"60ab6b91-3b84-4fcb-81f4-566e6e8ee3c2",Ohio,
"7b0e4576-d130-4a06-917d-8e2b8d04b123",Oklahoma,
"68f19a30-97a0-4d0e-9649-2e91ab1ff823",Oregon,
"31e71aa1-f88d-40d2-8e74-d9a66ff68260",Pennsylvania,
"aa13f70b-9f01-482c-91c4-71fcaef54e12",Rhode Island,
"a91311b1-c66f-4a1e-ba9e-d5947484b27d",South Carolina,
"7c6b5c6b-fdaa-4c56-95c1-c4c3c3b91827",South Dakota,
"db10e3c6-c0b2-47b3-8d62-3da78049df8d",Tennessee,
"6a1f4d4d-682e-45a4-8a2b-7b3c1f892e21",Texas,
"a57f3c94-8b32-4f8e-b820-8c2bdfa1b0f7",Utah,
"8cfe2d84-cf3c-4e94-a07c-9bb27b63ef64",Vermont,
"9f933740-0e69-4f49-a9d3-5b57ba7b8b12",Virginia,
"1bb2b8dc-5b70-4c88-a1e0-72293845f93a",Washington,
"63dcf9e0-0f89-4c3d-85b6-4515c7242638",West Virginia,
"95fc3730-689b-45d1-b8bb-4f90e7d1b23b",Wisconsin,
"ef3836f6-124f-41b7-98d0-7c1472d2fd3c",Wyoming
